row  number,age,work sector,salery,savings,Food expenses (month),zip code,other expenses (month),educaion years,economic class
5143,41,B,6489,37259,,,1761,16,5
5144,44,B,7153,32862,,,2118,14,6
5145,45,C,3359,5137,,,926,18,3
5146,57,A,5264,25009,,,1684,14,4
5147,48,E,7488,63317,,,1675,20,6
5148,42,B,7581,19409,,,945,16,7
5149,36,D,2887,7199,,,1305,13,2
5150,30,D,2283,6212,,,1646,13,1
5151,49,B,7099,10593,,,1846,17,6
5152,27,C,3980,10151,,,1180,15,3
5153,27,B,5223,12928,,,1902,18,4
5154,56,E,7920,1331,,,2009,19,6
5155,47,E,8523,87626,,,1652,15,7
5156,36,A,5378,26815,,,1947,16,4
5157,45,A,4680,24670,,,1424,16,4
5158,41,E,7438,82154,,,2299,17,6
5159,36,B,9102,27021,,,1487,18,8
5160,52,D,3068,5851,488,19084,1739,13,2
5161,47,A,5372,15322,954,26441,2054,17,4
5162,37,E,7563,52528,1921,19282,2150,19,6
5163,23,D,3357,9819,419,22550,1533,10,2
5164,51,B,6310,16694,1249,39326,1530,17,5
5165,34,A,5447,28412,1144,38166,1608,18,4
5166,48,D,2719,4885,503,42004,1671,13,2
5167,38,B,5215,23766,1173,18499,2386,16,3
5168,54,C,3420,15989,990,20137,1930,17,2
5169,35,E,8111,70902,1413,27419,1677,20,7
5170,37,A,5715,40940,1334,35162,1546,19,5
5171,40,C,3299,7722,912,36859,1923,12,2
5172,41,B,7462,20857,1313,16977,1798,17,6
5173,50,E,7155,59573,998,42075,2345,19,5
5174,44,E,6844,39933,1741,36827,1617,21,6
5175,39,B,6438,5070,1268,20407,1820,14,5
5176,42,D,2054,1654,552,37841,1868,12,1
5177,51,E,7671,45752,1531,37571,1623,17,7
5178,53,E,7603,65276,1573,15883,1573,20,7
5179,29,C,3736,5522,816,20800,1776,17,2
5180,40,B,7068,27036,1126,17641,839,19,7
5181,57,D,3026,4690,546,16349,2125,11,1
5182,40,B,7700,13340,1060,23824,1939,19,6
5183,29,C,3328,7424,836,41076,1891,17,2
5184,38,C,3776,13343,803,37391,1766,16,3
5185,42,C,4489,18655,778,35872,1765,17,3
5186,38,A,4010,16567,1068,36588,1626,17,3
5187,55,E,7587,37318,1428,35381,1420,16,7
5188,48,D,1608,3926,441,40124,2087,16,0
5189,33,B,7285,28739,1234,39501,1539,15,6
5190,51,E,8381,98138,1690,38571,1689,16,7
5191,50,E,7507,62230,1630,31666,1991,20,6
5192,41,C,3876,12639,956,35192,1947,17,2
5193,57,D,2582,5156,571,36211,1910,12,1
5194,43,D,1521,3315,411,36455,1953,12,0
5195,46,A,5827,34390,1058,38183,1026,18,5
5196,51,A,5756,42309,1118,21826,1387,15,5
5197,50,A,5131,23626,1282,32084,1419,19,4
5198,44,A,5376,29206,1375,23429,1771,16,4
5199,32,A,5282,22677,818,30833,1548,19,4
5200,42,C,2707,3343,729,27598,975,14,2
5201,44,C,3580,8911,650,36916,917,13,3
5202,44,D,3342,5731,533,39824,1598,11,2
5203,59,B,8193,33594,1103,25245,1710,15,7
5204,30,C,3710,4094,689,24063,2279,13,2
5205,35,C,2811,3903,801,27861,1786,13,2
5206,60,D,3033,6310,588,30997,1474,12,2
5207,41,B,6813,27765,1383,26505,1424,19,6
5208,45,D,3029,5972,475,33090,1244,16,2
5209,33,B,7065,23924,1277,27823,1949,13,6
5210,33,B,6671,23979,1163,32217,1450,17,6
5211,43,E,7646,74287,2124,35598,2025,20,6
5212,23,E,8031,64642,1552,25473,1233,16,7
5213,43,C,3780,7861,848,39149,1686,17,3
5214,47,C,4173,7428,893,31033,1811,14,3
5215,44,A,5030,28654,1274,31797,1680,16,4
5216,30,C,3025,6323,796,32166,2358,13,1
5217,46,B,5665,16202,1106,33161,2253,16,4
5218,40,D,2505,3699,475,20194,1601,8,1
5219,39,A,4121,26065,518,33990,1761,16,3
5220,48,C,3641,11558,764,30682,965,15,3
5221,54,D,2996,4366,569,25965,1832,10,2
5222,44,B,6860,10495,1140,29417,1788,17,6
5223,40,C,2876,4934,992,20193,1814,12,2
5224,43,B,6276,17937,1238,15852,2139,18,5
5225,49,D,3071,6707,489,20807,1286,16,2
5226,24,B,6847,12222,1213,34930,1834,17,6
5227,31,D,2253,2413,507,35383,1985,10,1
5228,33,E,8437,1469,1662,26865,1967,22,7
5229,42,E,6892,51810,1696,40910,1406,16,6
5230,29,C,3535,10282,856,28976,2062,13,2
5231,39,B,6980,17779,1144,35356,1688,15,6
5232,42,D,2822,5197,425,40174,1220,12,2
5233,24,D,3015,6807,491,38968,1870,8,2
5234,45,C,3102,6887,978,30944,1938,12,2
5235,59,C,3295,7339,723,25718,1627,12,2
5236,22,C,3281,8961,645,40883,1993,16,2
5237,59,E,8311,32056,1306,30002,1801,21,7
5238,35,A,5812,26458,744,20989,1482,16,5
5239,41,D,2879,6955,379,20944,1676,12,2
5240,35,D,3944,5014,509,25121,1073,10,3
5241,58,A,4365,18370,952,34157,1672,13,3
5242,48,C,3579,13703,895,23423,1844,16,2
5243,12,A,5619,25455,900,27689,1849,17,4
5244,39,E,8280,25788,1017,36661,1530,16,7
5245,49,A,5014,3305,782,38685,1504,18,4
5246,65,E,7342,39645,1677,35761,1728,22,6
5247,33,A,4419,28636,1021,34540,1677,15,3
5248,43,C,3791,7527,902,34920,1431,13,3
5249,39,D,2357,5585,453,22776,1082,9,2
5250,36,B,8387,14915,1412,21143,1643,21,7
5251,43,A,6038,43434,1116,40522,2323,14,4
5252,51,A,3877,16310,1135,33546,1743,20,3
5253,48,D,3373,10606,459,37100,1721,11,2
5254,32,D,1993,3050,543,32973,793,10,2
5255,42,B,7330,7553,1357,18110,1700,19,6
5256,38,C,3081,138,852,27425,1722,13,2
5257,17,D,3185,8083,456,18818,1666,16,2
5258,40,B,7640,26543,1315,37743,1755,18,6
5259,33,C,2929,2622,823,31547,1246,14,2
5260,33,D,2523,3036,525,26985,1067,14,2
5261,41,A,6022,28825,1103,32855,1171,16,5
5262,43,A,4414,21809,966,24396,1951,17,3
5263,51,D,1741,2153,535,35684,1646,13,1
5264,41,D,2021,1907,514,33205,1728,15,1
5265,42,D,3222,4248,529,20708,1789,11,2
5266,46,C,3705,14399,778,37023,1112,17,3
5267,50,E,7676,47558,2134,21136,1666,17,7
5268,42,C,2801,4130,736,29425,1715,18,2
5269,42,C,3325,8474,742,41782,2116,15,2
5270,45,C,3038,2542,638,29712,1714,12,2
5271,40,E,9133,82965,1667,15851,1281,18,8
5272,35,A,5109,17513,911,32291,1619,16,4
5273,30,C,2844,13597,698,16924,1896,15,1
5274,45,D,2191,5132,561,39066,1526,14,1
5275,50,D,2388,3649,487,17026,1677,14,1
5276,50,A,5199,37080,905,40225,1730,19,4
5277,48,C,3783,3940,752,23327,1188,13,3
5278,46,A,5306,28384,1391,26388,1517,17,4
5279,29,C,4528,15032,817,30144,2009,15,3
5280,31,D,2956,6843,585,41617,1755,12,2
5281,35,C,3512,2030,941,41868,2134,16,2
5282,74,B,4841,12964,1211,25165,1793,16,4
5283,37,A,5074,24832,1113,30859,1372,19,4
5284,24,A,5942,36243,717,29297,2218,19,4
5285,40,A,5020,19364,953,17169,1551,18,4
5286,47,D,3058,5651,536,21662,1987,13,2
5287,51,A,4164,5281,1020,28376,1804,17,3
5288,38,B,6102,24113,1145,27227,1942,16,5
5289,47,B,7207,28987,1301,31478,1171,14,7
5290,70,B,6356,28612,1214,37549,1257,20,6
5291,39,E,7535,62390,1296,36592,1979,20,6
5292,35,A,5712,27880,1005,23425,1553,16,5
5293,34,E,7230,57391,1788,40948,1902,16,6
5294,47,C,3381,17010,1010,20564,1992,12,2
5295,35,A,4740,34297,821,42077,2111,15,3
5296,39,B,5435,12527,1183,35790,1987,16,4
5297,59,B,7290,28320,1108,39260,1567,23,6
5298,42,A,5786,28506,792,25398,1806,16,4
5299,30,E,8000,36561,1528,22928,2028,16,6
5300,34,C,2994,4617,889,34905,1117,13,2
5301,47,B,6857,15340,1175,23012,1260,20,6
5302,47,B,5227,9682,1209,34445,1206,16,5
5303,41,E,7995,61585,2119,26966,1179,19,7
5304,23,B,8368,37336,1386,33046,1653,18,7
5305,49,D,2408,5127,508,25278,1148,11,2
5306,25,B,6604,13081,1219,28304,1490,20,6
5307,65,C,3394,4941,879,41141,1883,15,2
5308,20,B,7646,24985,1143,29116,1772,18,6
5309,50,C,4270,7254,770,19805,2092,14,3
5310,42,D,1858,4740,488,17520,1920,12,0
5311,71,D,2785,4397,529,34423,1810,8,1
5312,32,D,2112,4341,395,27270,1525,12,1
5313,22,A,5164,20947,1020,22748,1882,16,4
5314,39,D,2070,4950,438,42071,1249,15,1
5315,54,B,7349,6653,1068,39660,1852,18,6
5316,41,E,7955,90357,1916,41986,1623,20,7
5317,49,B,5082,14585,1120,25102,1908,19,4
5318,52,A,5293,27208,1244,21079,1681,16,4
5319,36,A,5294,32004,752,35505,1692,14,4
5320,24,B,7422,22503,995,39443,1757,16,6
5321,32,C,3775,5718,819,20442,1881,12,2
5322,55,D,2733,5835,422,41833,1346,10,2
5323,40,E,7967,46305,1133,40804,1129,19,7
5324,42,E,7409,31993,1836,27644,1325,21,7
5325,36,C,3448,2127,778,40794,1584,14,2
5326,53,A,5321,39667,917,38421,1639,22,4
5327,30,A,4471,20124,977,24650,1710,14,3
5328,45,E,8217,35191,1649,29849,1712,15,7
5329,51,A,5225,39905,844,34628,1849,17,4
5330,37,D,1426,1748,560,32750,1247,14,1
5331,50,D,1928,3741,465,20741,2016,12,0
5332,44,E,7521,19270,1877,41063,2085,20,6
5333,38,C,3392,7121,786,29122,1454,16,2
5334,40,C,3704,7475,649,16641,1728,15,2
5335,46,B,7362,24864,1152,36423,1663,16,6
5336,35,C,3530,6680,775,41131,1448,11,3
5337,49,A,4789,24194,1109,36117,2175,16,3
5338,53,C,3159,12105,803,40164,1120,15,3
5339,32,E,6876,72200,1519,37917,2006,20,5
5340,36,E,8022,22633,2144,19214,2451,16,6
5341,46,E,7901,87297,2003,41791,1847,18,7
5342,29,A,4874,7367,623,23808,1430,14,4
5343,30,E,8274,37273,1966,34703,2430,21,6
5344,31,E,7987,20496,2061,41988,2496,20,6
5345,40,D,1792,3321,479,38187,1640,12,1
5346,39,C,3519,8534,942,33422,1829,16,2
5347,30,E,6835,5773,1469,36584,1876,18,5
5348,38,C,3746,1509,939,17214,1823,15,2
5349,41,E,7966,14073,1418,26509,1735,19,7
5350,42,C,2811,5267,1023,41856,1481,16,2
5351,52,C,3025,6765,789,28536,2127,16,1
5352,35,D,2460,3760,499,38535,2357,11,1
5353,32,A,4677,21642,954,24890,1039,18,4
5354,34,E,9253,85645,1806,34168,1762,17,8
5355,48,B,7667,30145,1139,25097,2116,18,6
5356,44,B,6148,20691,1092,27151,2123,19,5
5357,40,A,5690,37246,1123,39616,1999,14,4
5358,45,C,3842,5254,785,37791,1758,17,3
5359,36,A,5464,19293,775,18652,1667,16,4
5360,44,B,7434,30892,1366,36970,1881,17,6
5361,60,A,4815,29094,1226,23897,1651,15,4
5362,29,D,1325,1751,435,27599,2049,13,0
5363,35,A,4585,29427,1351,34073,1814,14,3
5364,45,B,7264,24165,1349,35136,2206,17,6
5365,37,A,4533,11752,815,23457,1539,18,3
5366,37,A,4750,26783,1339,40875,1644,18,4
5367,40,B,7208,12351,1145,16578,2322,17,5
5368,35,A,5367,27317,1178,19640,1331,19,5
5369,47,C,3073,3095,800,18262,863,15,3
5370,45,A,4914,25848,1225,22545,2159,17,3
5371,44,E,8120,57693,1655,24028,1410,18,7
5372,40,C,3315,8160,659,36636,1755,16,2
5373,50,E,8361,35430,1578,41367,1722,17,7
5374,24,B,7427,27565,1158,16060,2389,19,6
5375,52,A,4861,22701,1042,37128,1691,12,4
5376,51,A,5213,34750,1314,21869,1671,19,4
5377,40,B,6596,17253,987,34781,1805,21,5
5378,38,B,6808,6035,1318,20223,2011,18,5
5379,54,C,3276,1680,752,16132,1493,16,2
5380,45,C,3818,14428,877,34825,1090,19,3
5381,37,E,7297,44453,1654,25852,1432,20,6
5382,42,C,3185,12128,816,29885,1763,17,2
5383,36,D,2622,5082,536,17766,1565,11,2
5384,29,D,2769,6901,477,30927,1590,9,2
5385,47,C,3201,6415,876,29143,1015,14,3
5386,27,A,4837,28370,912,27952,2072,18,3
5387,38,A,4722,29282,1076,40205,1755,16,3
5388,22,A,5122,43356,687,40917,1696,14,4
5389,26,E,7166,34371,1818,38201,1843,23,6
5390,37,D,3560,8359,456,25401,1408,12,3
5391,30,A,4552,28282,1272,23815,1299,15,4
5392,57,D,3396,6997,510,38966,1144,19,3
5393,43,E,8984,32138,1586,27511,1772,21,8
5394,48,C,2672,1240,722,26525,1658,18,2
5395,30,E,6568,51824,1520,16317,2116,22,5
5396,46,E,7864,62954,1400,39723,1836,20,7
5397,36,E,7199,42905,1424,22383,1884,18,6
5398,51,C,3287,16630,810,37149,1487,12,2
5399,43,E,8204,57064,1446,32257,2036,16,7
5400,37,D,3288,8839,562,34174,1736,11,2
5401,47,E,7999,20787,1775,31232,1555,20,7
5402,31,D,997,1658,472,17959,2074,14,0
5403,51,C,3631,5647,740,38158,1583,16,3
5404,49,C,3927,10214,689,28313,2772,14,2
5405,38,E,9017,57978,1646,23182,2032,18,7
5406,41,A,5342,19685,1070,26800,1623,14,4
5407,40,D,2860,4890,380,21251,2362,13,1
5408,32,A,4552,29907,1236,28070,2089,13,3
5409,16,A,4214,26093,1303,23778,1695,17,3
5410,49,A,4720,31473,951,27336,1844,18,3
5411,45,D,1162,2100,453,20166,1677,12,0
5412,53,B,7745,27276,1146,38837,1305,17,7
5413,40,E,7617,51814,1659,34282,1968,16,6
5414,44,A,4917,29899,981,39822,1588,17,4
5415,44,C,3119,4845,834,31948,1535,13,2
5416,43,A,4091,21129,1161,39070,2203,19,2
5417,33,C,2783,6058,794,32409,1644,15,2
5418,27,B,6738,28708,1147,27614,1238,15,6
5419,41,C,3438,10141,852,23868,1410,15,3
5420,42,C,3852,7411,721,20180,1782,17,3
5421,44,D,2041,3292,412,35217,1959,13,1
5422,36,B,6831,41781,1201,39332,2431,19,5
5423,38,D,2348,5889,545,23239,1353,16,1
5424,35,D,2987,3723,514,39075,1984,17,2
5425,39,A,4997,17630,1175,25829,1178,20,4
5426,37,E,8009,57470,2493,32472,1240,21,7
5427,48,B,7332,13829,1208,41339,2299,17,6
5428,57,B,7534,17991,1162,25870,1494,17,7
5429,38,C,3039,11687,900,35013,1622,13,2
5430,35,B,7987,18479,1267,35668,1521,16,7
5431,30,D,2810,4842,618,26926,2143,12,1
5432,57,C,3229,5346,667,19278,2008,13,2
5433,59,B,6292,30011,1271,35697,1716,16,5
5434,57,C,3851,2999,815,40458,1448,13,3
5435,48,A,5458,29206,855,19676,2239,13,4
5436,39,C,4066,1444,972,27698,2354,15,2
5437,46,C,3721,10982,835,25955,2520,12,2
5438,51,D,2554,6641,523,33944,1689,11,1
5439,37,A,5853,28529,1002,18497,1922,17,4
5440,30,A,5095,21271,826,27959,1393,15,4
5441,45,A,4350,19003,1287,42010,1848,16,3
5442,44,A,5421,21624,854,34350,2496,18,3
5443,48,D,3307,6410,484,24660,2178,12,2
5444,38,A,5219,33285,1257,22120,1648,15,4
5445,51,A,5335,28493,1212,21237,1796,17,4
5446,36,A,4713,22039,1025,30491,1657,16,4
5447,55,E,6700,31925,1989,32532,1852,16,5
5448,44,E,7860,55729,1542,27578,1766,16,7
5449,34,C,3524,8062,747,40578,2677,13,1
5450,26,A,5893,20582,953,18803,1810,18,5
5451,36,E,8355,57480,1788,35896,2171,19,7
5452,30,D,2875,3963,549,39191,1783,12,2
5453,40,B,6679,17364,1137,33090,1965,19,5
5454,28,A,4635,22207,1044,23158,1899,20,3
5455,42,A,5732,27126,798,41853,2085,13,4
5456,40,A,4956,24800,724,28348,2288,18,3
5457,45,B,5685,10962,1256,28650,2560,17,4
5458,55,B,6912,19270,1380,29492,955,19,6
5459,18,E,7881,53407,2435,20543,1471,12,7
5460,48,C,4061,7686,776,22450,1736,17,3
5461,23,C,3099,6251,1095,33467,2431,14,1
5462,39,D,2632,4324,560,33468,1527,13,2
5463,56,E,9340,41580,994,26540,2426,16,7
5464,33,E,7662,83059,1277,39250,1776,19,6
5465,49,A,4102,15552,969,18632,1445,16,3
5466,51,B,7531,585,1174,27829,1916,19,6
5467,51,E,7035,1272,1554,26637,1163,18,6
5468,54,B,5709,14039,1363,20729,1389,20,5
5469,34,B,6965,27918,1347,22918,2244,17,5
5470,44,C,3537,15022,974,37793,1373,15,3
5471,39,A,4784,15887,767,28851,1553,15,4
5472,54,E,7646,28200,1921,38301,908,15,7
5473,36,C,3357,1415,709,19199,1955,17,2
5474,36,C,3015,526,717,23357,1688,15,2
5475,40,B,6207,24344,1250,17140,1484,15,5
5476,33,A,4823,14812,1063,21706,1547,15,4
5477,54,D,2450,6400,445,31250,1789,11,1
5478,62,D,3608,6607,457,35863,909,10,3
5479,48,B,5041,19407,1083,32307,2166,16,3
5480,68,D,747,1607,516,24789,1870,15,0
5481,39,E,8285,40055,1807,34021,1992,14,7
5482,57,C,3897,9765,964,25265,2209,12,2
5483,43,B,5854,12577,1099,41296,1521,17,5
5484,52,A,5206,39022,681,31181,1921,14,4
5485,41,C,3553,8813,850,17208,1407,13,3
5486,41,E,8825,31982,1840,17971,1931,22,7
5487,41,D,1895,4719,426,18906,1622,14,1
5488,51,E,7956,18482,1270,41820,2389,17,6
5489,28,C,2514,5528,844,39124,1683,15,1
5490,32,D,2276,3318,488,36240,1909,12,1
5491,47,C,3642,8605,685,39460,1910,16,2
5492,29,B,6684,15251,1130,41507,1493,16,6
5493,52,C,3702,12115,716,19297,1541,14,3
5494,43,C,3966,15893,656,38752,1753,14,3
5495,39,A,5076,36101,1333,32907,1933,15,4
5496,40,E,8776,37935,1160,17912,1521,18,8
5497,62,A,4813,25767,1354,30495,1862,19,3
5498,19,B,7364,11201,1201,22309,1485,18,6
5499,38,D,1815,3857,392,40516,1590,11,1
5500,59,C,3032,1186,890,17667,1544,16,2
5501,40,E,7322,37834,1479,33750,1761,23,6
5502,47,D,1535,2183,509,31405,1536,15,0
5503,36,E,6885,17864,1344,19709,1806,20,6
5504,43,B,6376,17920,1187,40619,1135,17,6
5505,47,B,6963,14962,1207,28771,1847,18,6
5506,45,E,8836,64540,1590,25499,1830,18,8
5507,50,D,2335,3700,467,38690,1327,10,2
5508,42,A,5072,17493,851,41389,1680,20,4
5509,32,D,1810,4348,386,24623,1105,13,1
5510,28,A,5092,26024,1057,18194,1419,18,4
5511,45,E,8589,81828,1574,18030,1379,22,8
5512,43,B,7383,14842,981,37514,2206,13,6
5513,45,A,4853,29303,1538,28860,1260,15,4
5514,19,A,5030,19194,1385,31793,1541,14,4
5515,40,B,5214,24301,1196,33178,2054,19,4
5516,42,C,3146,4580,550,33306,1085,15,3
5517,53,E,9039,118401,1878,32104,1844,21,8
5518,27,A,5136,24019,1134,15641,1119,15,5
5519,47,A,5504,23128,878,18306,2122,18,4
5520,41,A,4734,29808,664,17025,1677,19,4
5521,57,D,2390,4618,500,29475,1830,12,1
5522,36,A,4845,17659,1402,23012,1775,19,4
5523,28,C,3526,3129,887,28824,1122,6,3
5524,48,B,7132,26524,1094,19869,1619,16,6
5525,51,E,6714,62375,1819,26740,1779,19,5
5526,27,B,8505,17485,1188,34981,2579,20,6
5527,34,A,4616,25053,1067,26068,1666,13,3
5528,28,E,6711,48539,1328,16397,2261,19,5
5529,46,B,6769,1346,1370,23787,1800,16,5
5530,45,C,3854,9745,743,26088,1375,15,3
5531,50,B,5957,20794,1299,18652,1653,17,5
5532,37,E,8512,64577,1657,19443,2126,19,7
5533,27,E,7337,56067,1649,30961,2455,22,5
5534,44,C,3963,14376,781,24776,1996,11,2
5535,50,D,2899,5434,515,41563,1491,13,2
5536,48,D,1736,2014,471,41253,1636,12,1
5537,53,B,6493,15142,1079,41617,1271,16,6
5538,44,A,4767,28171,1091,32983,1609,12,4
5539,42,B,7339,12394,1268,35940,1377,18,6
5540,54,B,7761,28286,1276,22472,1546,15,7
5541,39,E,8621,72063,1085,38541,2069,18,7
5542,34,C,3475,9224,768,28298,1315,15,3
5543,54,A,4032,23308,753,31005,1720,17,3
5544,38,C,3608,10657,760,40868,1665,11,2
5545,25,E,7948,35551,1805,24659,1945,23,7
5546,45,E,8273,42019,2104,37280,2035,22,7
5547,54,B,6128,18361,1122,26377,2023,23,5
5548,37,A,5623,22644,737,39593,1921,17,4
5549,44,E,7149,28212,1351,17472,1759,18,6
5550,49,A,5013,19575,1134,41720,969,20,5
5551,58,A,4817,45553,878,19845,1782,17,4
5552,27,D,1816,5107,560,40680,1859,12,0
5553,19,A,5503,20207,893,37279,1572,16,4
5554,48,B,7055,23501,1160,22364,1176,20,6
5555,32,E,6974,19654,1438,29037,1407,21,6
5556,42,C,3669,7360,713,41149,1699,16,2
5557,44,C,3337,5232,891,27498,2201,15,2
5558,34,E,8036,4348,1493,30851,1564,15,7
5559,50,A,4827,12051,778,37276,1082,17,4
5560,40,B,6592,21321,1256,31772,1372,18,6
5561,45,E,8005,23905,1343,36017,1666,16,7
5562,36,D,3127,6732,440,38483,1396,12,2
5563,50,D,2823,6387,446,16626,2013,10,1
5564,43,E,7884,66630,2045,40739,1631,17,7
5565,41,A,5384,27674,671,29543,1718,18,4
5566,32,C,3058,6123,589,40431,1313,14,2
5567,31,C,4248,10179,875,39105,1548,13,3
5568,39,C,2687,7455,905,35201,1604,17,2
5569,52,D,732,2309,431,33608,2267,12,0
5570,61,A,5471,30195,1034,40292,1374,16,5
5571,40,D,2667,6121,423,16553,1005,12,2
5572,53,D,3483,6218,445,41314,1854,16,2
5573,33,D,2385,5022,583,31036,1147,14,2
5574,24,B,6250,14710,1273,31202,988,17,6
5575,41,D,2917,5937,471,21184,1906,14,2
5576,37,E,8300,48110,1133,24148,1712,19,7
5577,48,B,7602,29899,1234,21874,2205,19,6
5578,25,D,3794,7574,531,32817,1945,12,2
5579,33,B,5292,15032,1158,23651,1385,18,4
5580,11,E,7545,55023,1551,15649,1662,15,6
5581,34,C,3847,6410,929,26877,1791,14,3
5582,60,E,7641,49736,2072,23608,1723,19,6
5583,46,D,2653,5634,458,30513,1491,12,2
5584,48,B,7909,25110,1228,30110,2092,14,6
5585,47,A,5645,27298,954,37542,2117,14,4
5586,42,E,7966,28289,1658,34900,2303,19,6
5587,18,A,4293,28219,735,15814,2098,16,3
5588,50,E,8220,110288,1719,17749,1834,20,7
5589,35,B,7729,36585,1230,24389,1976,16,6
5590,36,E,7602,92408,449,19303,1619,19,6
5591,42,D,1836,4684,664,38114,2013,13,0
5592,32,E,8325,64197,1641,23230,1737,16,7
5593,29,B,5804,23272,1173,23893,1931,21,4
5594,58,C,2807,6928,703,19940,1939,15,1
5595,36,B,7718,25406,1229,22262,1965,16,6
5596,40,C,3297,85,761,30167,2332,20,1
5597,43,C,3248,4152,862,24902,1944,13,2
5598,41,D,3432,8063,427,23333,1508,14,2
5599,41,D,2226,3592,523,26151,1550,14,1
5600,34,C,3319,6879,869,30740,1570,15,2
5601,47,E,7668,91941,1642,33775,1942,20,6
5602,37,B,7610,30165,1228,28362,1712,16,6
5603,48,D,2304,5235,595,40966,1952,12,1
5604,45,C,3907,6243,840,17939,2087,15,2
5605,38,E,8086,61184,1365,32647,1629,19,7
5606,44,B,7262,19741,1101,35157,1504,18,6
5607,29,B,7296,29432,1160,28796,1491,16,6
5608,32,C,4151,2642,941,40400,994,14,4
5609,51,B,7312,31795,1161,24170,2172,18,6
5610,48,A,4674,25659,1089,17501,1642,14,4
5611,35,E,8144,62521,1386,24572,1938,20,7
5612,41,D,2876,6328,481,16889,1698,10,2
5613,35,C,3769,9208,752,37819,1215,17,3
5614,16,C,3738,11509,820,16112,1375,16,3
5615,54,B,9178,41600,1392,19052,1815,20,8
5616,32,E,8036,47331,1847,31781,2108,20,6
5617,41,D,1712,4005,418,31270,2234,13,0
5618,45,A,5800,32685,1069,28617,2102,18,4
5619,45,A,5136,34772,853,28233,2476,17,3
5620,33,B,6681,17676,1138,26979,1029,21,6
5621,54,A,4437,23273,1093,25004,1872,17,3
5622,39,B,5520,16901,1177,16016,1834,21,4
5623,58,B,6151,16867,1112,39651,1401,16,5
5624,16,E,8232,22529,1939,34385,1321,15,7
5625,39,D,2909,6679,512,32510,1866,12,2
5626,36,A,4969,23462,874,41259,1070,17,4
5627,33,A,5292,28727,1281,20850,2124,18,4
5628,30,A,5593,33786,735,41719,1600,17,4
5629,42,A,4301,19252,1013,29468,1600,18,3
5630,51,E,9486,37005,2116,18636,1824,17,8
5631,45,D,1403,2170,388,38750,1745,11,0
5632,53,E,8000,70062,2051,22709,1428,19,7
5633,43,B,8125,23854,1123,20035,1669,18,7
5634,25,B,4467,18273,1069,18053,1336,20,4
5635,49,A,5431,28216,869,28190,2285,17,4
5636,38,C,3330,7493,881,29870,1998,17,2
5637,34,D,2138,4353,449,17052,1629,10,1
5638,47,A,5625,26458,1213,30153,1597,13,5
5639,29,E,8114,42975,1719,36373,1318,18,7
5640,35,C,3103,243,765,20843,1369,17,2
5641,49,D,2673,3346,485,37170,2092,13,1
5642,30,C,3423,5628,652,30200,1625,16,2
5643,46,A,5778,31283,1137,35455,2316,16,4
5644,40,B,5465,27061,1338,27216,1446,18,5
5645,51,A,5044,17640,886,41783,1919,14,4
5646,40,A,5158,22746,1106,28441,2113,19,4
5647,38,D,1036,2540,542,25779,1412,11,0
5648,32,B,6111,19415,1341,36248,1536,18,5
5649,39,C,3493,1646,697,27121,2005,17,2
5650,52,E,7986,23852,1721,39312,855,17,8
5651,55,B,7492,29860,1328,19671,1525,19,6
5652,40,D,2208,4509,541,35524,1315,12,1
5653,42,E,6772,45224,1699,37954,1789,17,5
5654,36,C,3413,11639,830,38542,1644,12,2
5655,45,B,7618,21087,1204,31857,1634,16,6
5656,48,C,3442,3941,817,24637,1542,14,2
5657,23,E,7492,63916,1620,21489,1030,17,7
5658,38,C,3331,13732,1039,30167,1694,13,2
5659,39,D,2752,5066,505,23902,1570,10,2
5660,53,A,5334,8203,1287,30846,2254,15,4
5661,57,D,2688,5439,498,39809,1757,12,1
5662,41,A,5228,16230,1118,24005,1756,19,4
5663,46,B,6772,15399,1205,31827,2122,18,5
5664,50,A,4376,15793,867,33675,1736,17,3
5665,37,A,4435,16526,1267,37536,1787,19,3
5666,33,A,4989,29891,1257,21709,1741,16,4
5667,31,E,8167,97348,1810,34911,1944,19,7
5668,32,D,3316,8598,472,24225,1963,12,2
5669,18,A,4531,16326,1030,32095,1522,18,4
5670,43,E,8627,35951,1224,17355,1849,18,7
5671,39,E,8054,51575,1279,18668,1662,20,7
5672,25,D,2282,3801,486,17851,1401,14,1
5673,35,C,3082,4912,895,20658,2125,16,1
5674,27,A,4693,25650,1090,36659,2066,18,3
5675,46,E,7683,30210,1698,36336,1588,21,7
5676,20,A,5778,28068,459,35393,1537,18,5
5677,44,D,3143,4984,570,28010,1439,14,2
5678,49,E,8074,43124,1906,24863,1381,17,7
5679,28,A,5124,25798,640,25114,2094,16,4
5680,50,A,4973,34336,1148,22278,1684,17,4
5681,35,C,3727,8642,820,32766,2124,13,2
5682,45,B,8381,29985,1080,19771,1132,17,8
5683,33,D,1839,4212,534,31324,2218,16,0
5684,54,C,3160,9334,809,25739,1628,14,2
5685,39,D,1913,3058,555,18096,2041,13,0
5686,43,E,7924,44889,1682,26891,1810,18,7
5687,40,C,3997,10993,617,15760,1278,15,3
5688,32,C,3483,4238,858,21795,1421,13,3
5689,42,C,3778,2091,821,22909,1780,16,2
5690,32,E,7676,78203,2103,21850,1985,20,6
5691,31,E,8179,27803,1176,18409,1651,20,7
5692,30,B,8453,37069,1276,17668,1927,18,7
